attack_type,target_ip,src_ip,icmp_type,icmp_code,description,pkt_count,window_start,window_end,duration_sec,pps,unique_srcs
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.766269,1778657041.766169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.769569,1778657041.769469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.772869,1778657041.772769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.776169,1778657041.776069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.779469,1778657041.779369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.782769,1778657041.782669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.786069,1778657041.785969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.789369,1778657041.789269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.792669,1778657041.792569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.795969,1778657041.795869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.799269,1778657041.799169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.802569,1778657041.802469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.805869,1778657041.805769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.809169,1778657041.809069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.812469,1778657041.812369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.815769,1778657041.815669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.819069,1778657041.818969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.822369,1778657041.822269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.825669,1778657041.825569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.828969,1778657041.828869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.832269,1778657041.832169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.835569,1778657041.835469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.838869,1778657041.838769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.842169,1778657041.842069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.845469,1778657041.845369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.848769,1778657041.848669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.852069,1778657041.851969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.855369,1778657041.855269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.858669,1778657041.858569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.861969,1778657041.861869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.865269,1778657041.865169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.868569,1778657041.868469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.871869,1778657041.871769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.875169,1778657041.875069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.878469,1778657041.878369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.881769,1778657041.881669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.885069,1778657041.884969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.888369,1778657041.888269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.891669,1778657041.891569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.894969,1778657041.894869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.898269,1778657041.898169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.901569,1778657041.901469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.904869,1778657041.904769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.908169,1778657041.908069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.911469,1778657041.911369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.914769,1778657041.914669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.918069,1778657041.917969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.921369,1778657041.921269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.924669,1778657041.924569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.927969,1778657041.927869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.931269,1778657041.931169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.934569,1778657041.934469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.937869,1778657041.937769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.941169,1778657041.941069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.944469,1778657041.944369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.947769,1778657041.947669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.951069,1778657041.950969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.954369,1778657041.954269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.957669,1778657041.957569,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.960969,1778657041.960869,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.964269,1778657041.964169,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.967569,1778657041.967469,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.970869,1778657041.970769,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.974169,1778657041.974069,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.977469,1778657041.977369,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.980769,1778657041.980669,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.984069,1778657041.983969,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (304 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.987369,1778657041.987269,0.9999,304.03,304
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.990669,1778657041.990569,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.993969,1778657041.993869,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657040.997269,1778657041.997169,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.000569,1778657042.000469,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.003869,1778657042.003769,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.007169,1778657042.007069,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.010469,1778657042.010369,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.013769,1778657042.013669,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.017069,1778657042.016969,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.020369,1778657042.020269,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.023669,1778657042.023569,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.026969,1778657042.026869,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.030269,1778657042.030169,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.033569,1778657042.033469,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.036869,1778657042.036769,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.040169,1778657042.040069,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.043469,1778657042.043369,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.046769,1778657042.046669,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.050069,1778657042.049969,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.053369,1778657042.053269,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.056669,1778657042.056569,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.059969,1778657042.059869,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.063269,1778657042.063169,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.066569,1778657042.066469,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.069869,1778657042.069769,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.073169,1778657042.073069,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.076469,1778657042.076369,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.079769,1778657042.079669,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.083069,1778657042.082969,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.086369,1778657042.086269,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.089669,1778657042.089569,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.092969,1778657042.092869,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.096269,1778657042.096169,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.099569,1778657042.099469,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.102869,1778657042.102769,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.106169,1778657042.106069,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.109469,1778657042.109369,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.112769,1778657042.112669,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.116069,1778657042.115969,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.119369,1778657042.119269,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.122669,1778657042.122569,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.125969,1778657042.125869,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.129269,1778657042.129169,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.132569,1778657042.132469,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.135869,1778657042.135769,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.139169,1778657042.139069,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.142469,1778657042.142369,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.145769,1778657042.145669,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.149069,1778657042.148969,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.152369,1778657042.152269,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.155669,1778657042.155569,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.158969,1778657042.158869,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.162269,1778657042.162169,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.165569,1778657042.165469,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.168869,1778657042.168769,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.172169,1778657042.172069,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.175469,1778657042.175369,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.178769,1778657042.178669,0.9999,304.03,303
Distributed DoS (DDoS),192.168.56.63,Multiple (303 Spoofed/Botnet IPs),Mixed,Mixed,Nhiều IP phân tán cùng dội bom 1 mục tiêu,304,1778657041.182069,1778657042.181969,0.9999,304.03,303
